infection_prob	prestige	size
0.5	108.32	0.47533658536585366
0.5	108.71	0.5067170731707317
0.5	108.72	0.9779463414634146
0.5	109.31	0.9149073170731707
0.5	110.18	0.4510926829268293
0.5	111.94	0.9274585365853659
0.5	112.4	0.9408439024390244
0.5	113.61	0.704570731707317
0.5	113.75	0.766429268292683
0.5	113.87	0.7901170731707317
0.5	116.24	0.5940682926829269
0.5	116.75	0.990819512195122
0.5	117.72	0.9144341463414635
0.5	119.03	0.5516536585365853
0.5	120.24	0.27015609756097564
0.5	120.85	0.5995121951219512
0.5	123.11	0.15463414634146344
0.5	124.35	0.9183463414634147
0.5	124.6	0.8870439024390244
0.5	125.51	0.48347804878048783
0.5	125.87	0.8808243902439024
0.5	126.0	0.00948780487804878
0.5	126.16	0.004878048780487805
0.5	126.69	0.7995365853658536
0.5	127.37	0.6029073170731707
0.5	127.72	0.6440634146341463
0.5	129.12	0.964780487804878
0.5	130.03	0.6378048780487804
0.5	130.66	0.9367317073170732
0.5	130.86	0.575439024390244
0.5	131.2	0.5316585365853658
0.5	133.22	0.4681560975609756
0.5	133.81	0.48785365853658536
0.5	134.13	0.27289756097560974
0.5	134.48	0.4581073170731707
0.5	135.62	0.004878048780487805
0.5	137.31	0.39037073170731706
0.5	137.49	0.3086829268292683
0.5	137.66	0.5111268292682928
0.5	137.87	0.9464341463414635
0.5	138.05	0.8496048780487804
0.5	138.72	0.4656390243902439
0.5	139.45	0.43066341463414637
0.5	139.97	0.46264390243902437
0.5	139.99	0.008663414634146343
0.5	140.75	0.5157219512195123
0.5	142.05	0.1334487804878049
0.5	142.2	0.6367609756097561
0.5	142.23	0.356
0.5	143.2	0.004878048780487805
0.5	144.8	0.31170243902439027
0.5	145.24	0.43571219512195125
0.5	145.66	0.8088731707317072
0.5	146.44	0.6789414634146342
0.5	146.5	0.4883707317073171
0.5	146.92	0.20095609756097563
0.5	148.23	0.72
0.5	150.08	0.004878048780487805
0.5	150.95	0.004878048780487805
0.5	151.04	0.004878048780487805
0.5	151.45	0.8706195121951219
0.5	151.46	0.004878048780487805
0.5	151.76	0.3461170731707317
0.5	152.67	0.6683560975609755
0.5	153.44	0.38819024390243906
0.5	153.65	0.004878048780487805
0.5	154.88	0.615780487804878
0.5	156.16	0.48660487804878044
0.5	156.35	0.24650243902439026
0.5	156.45	0.004878048780487805
0.5	156.98	0.007453658536585366
0.5	157.66	0.2372878048780488
0.5	158.12	0.6087512195121951
0.5	159.2	0.007346341463414633
0.5	163.13	0.007229268292682926
0.5	163.79	0.004878048780487805
0.5	163.89	0.007434146341463414
0.5	164.22	0.4819951219512195
0.5	164.46	0.47668780487804874
0.5	164.68	0.004878048780487805
0.5	165.5	0.004878048780487805
0.5	166.53	0.22586341463414636
0.5	168.42	0.004878048780487805
0.5	169.02	0.3385414634146341
0.5	169.16	0.004878048780487805
0.5	169.65	0.004878048780487805
0.5	169.71	0.004878048780487805
0.5	171.62	0.007390243902439024
0.5	171.68	0.48775121951219513
0.5	173.29	0.2866390243902439
0.5	173.75	0.44557560975609756
0.5	174.47	0.007253658536585365
0.5	176.03	0.007170731707317073
0.5	178.55	0.007429268292682927
0.5	178.7	0.004878048780487805
0.5	178.73	0.004878048780487805
0.5	179.12	0.004878048780487805
0.5	179.97	0.004878048780487805
0.5	180.75	0.004878048780487805
0.5	181.14	0.004878048780487805
0.5	181.68	0.004878048780487805
0.5	182.16	0.004878048780487805
0.5	182.28	0.004878048780487805
0.5	182.47	0.004878048780487805
0.5	186.81	0.004878048780487805
0.5	186.84	0.004878048780487805
0.7000000000000001	2.23	0.9992536585365853
0.7000000000000001	2.31	0.9991951219512195
0.7000000000000001	3.52	0.9991707317073172
0.7000000000000001	5.24	0.9992780487804878
0.7000000000000001	6.12	0.9991121951219514
0.7000000000000001	8.29	0.999229268292683
0.7000000000000001	9.28	0.9992439024390244
0.7000000000000001	9.32	0.9992439024390244
0.7000000000000001	9.98	0.9991121951219514
0.7000000000000001	11.06	0.9992000000000001
0.7000000000000001	13.43	0.9992243902439024
0.7000000000000001	14.12	0.9991317073170732
0.7000000000000001	15.31	0.9992585365853659
0.7000000000000001	16.44	0.999190243902439
0.7000000000000001	17.82	0.9991804878048781
0.7000000000000001	18.23	0.9990926829268294
0.7000000000000001	18.82	0.9992341463414635
0.7000000000000001	19.44	0.999219512195122
0.7000000000000001	21.92	0.9992146341463415
0.7000000000000001	22.53	0.9992829268292682
0.7000000000000001	24.79	0.9990780487804879
0.7000000000000001	25.64	0.9991512195121951
0.7000000000000001	26.17	0.999190243902439
0.7000000000000001	26.3	0.9993024390243902
0.7000000000000001	26.95	0.9991658536585366
0.7000000000000001	27.93	0.9992780487804879
0.7000000000000001	28.65	0.9993024390243903
0.7000000000000001	29.37	0.9992048780487806
0.7000000000000001	29.55	0.9992243902439024
0.7000000000000001	30.5	0.9991219512195123
0.7000000000000001	36.01	0.9992487804878049
0.7000000000000001	37.36	0.9992780487804878
0.7000000000000001	37.9	0.9991365853658537
0.7000000000000001	38.11	0.9993073170731707
0.7000000000000001	38.27	0.9991219512195123
0.7000000000000001	38.94	0.9992146341463415
0.7000000000000001	39.69	0.9991658536585366
0.7000000000000001	40.46	0.999229268292683
0.7000000000000001	40.57	0.9990926829268293
0.7000000000000001	41.22	0.9991707317073172
0.7000000000000001	42.17	0.9992634146341464
0.7000000000000001	44.47	0.9992341463414635
0.7000000000000001	46.4	0.9991414634146343
0.7000000000000001	46.81	0.9992878048780487
0.7000000000000001	51.73	0.9991317073170731
0.7000000000000001	51.75	0.9991804878048781
0.7000000000000001	54.86	0.9991756097560976
0.7000000000000001	56.74	0.9991170731707318
0.7000000000000001	56.76	0.9992390243902439
0.7000000000000001	59.1	0.9991658536585366
0.7000000000000001	61.39	0.999190243902439
0.7000000000000001	63.14	0.9992682926829268
0.7000000000000001	64.97	0.9684780487804878
0.7000000000000001	66.24	0.9992341463414635
0.7000000000000001	67.81	0.9991317073170731
0.7000000000000001	68.17	0.9990878048780489
0.7000000000000001	69.84	0.999219512195122
0.7000000000000001	70.04	0.878780487804878
0.7000000000000001	70.82	0.9991707317073172
0.7000000000000001	71.14	0.9981073170731709
0.7000000000000001	74.4	0.999190243902439
0.7000000000000001	74.98	0.9952390243902439
0.7000000000000001	75.2	0.9982878048780489
0.7000000000000001	76.47	0.9677024390243902
0.7000000000000001	78.54	0.9981317073170732
0.7000000000000001	78.97	0.9992390243902439
0.7000000000000001	79.33	0.9991512195121952
0.7000000000000001	79.33	0.9992829268292683
0.7000000000000001	79.49	0.9981951219512195
0.7000000000000001	79.68	0.9992000000000001
0.7000000000000001	80.22	0.9991121951219514
0.7000000000000001	81.51	0.9991804878048781
0.7000000000000001	81.65	0.9972048780487806
0.7000000000000001	81.9	0.9991756097560976
0.7000000000000001	82.16	0.9991024390243903
0.7000000000000001	82.4	0.9556878048780488
0.7000000000000001	83.35	0.9982536585365853
0.7000000000000001	84.01	0.8234975609756098
0.7000000000000001	84.55	0.9140536585365853
0.7000000000000001	86.24	0.9991951219512195
0.7000000000000001	87.19	0.9857268292682927
0.7000000000000001	87.42	0.9759170731707317
0.7000000000000001	87.49	0.9982243902439024
0.7000000000000001	87.66	0.9653853658536586
0.7000000000000001	92.45	0.9991414634146343
0.7000000000000001	92.5	0.9983219512195123
0.7000000000000001	94.94	0.9925121951219512
0.7000000000000001	97.34	0.9992585365853659
0.7000000000000001	98.8	0.9991756097560976
0.7000000000000001	99.58	0.9991853658536586
0.7000000000000001	100.27	0.9992634146341465
0.7000000000000001	100.62	0.9991707317073172
0.7000000000000001	100.9	0.9973365853658537
0.7000000000000001	101.73	0.9875219512195121
0.7000000000000001	101.86	0.9992048780487806
0.7000000000000001	102.07	0.9527951219512195
0.7000000000000001	102.17	0.9982585365853659
0.7000000000000001	106.62	0.9854878048780488
0.7000000000000001	107.42	0.9953170731707316
0.7000000000000001	108.32	0.845848780487805
0.7000000000000001	108.71	0.8102731707317073
0.7000000000000001	108.72	0.998229268292683
0.7000000000000001	109.31	0.9982439024390244
0.7000000000000001	110.18	0.6705658536585365
0.7000000000000001	111.94	0.9991609756097561
0.7000000000000001	112.4	0.9925024390243903
0.7000000000000001	113.61	0.9007365853658537
0.7000000000000001	113.75	0.9516829268292684
0.7000000000000001	113.87	0.9508341463414635
0.7000000000000001	116.24	0.8587707317073171
0.7000000000000001	116.75	0.9991170731707317
0.7000000000000001	117.72	0.9982829268292682
0.7000000000000001	119.03	0.8473951219512196
0.7000000000000001	120.24	0.5074097560975609
0.7000000000000001	120.85	0.8767268292682927
0.7000000000000001	123.11	0.43818536585365847
0.7000000000000001	124.35	0.9903951219512196
0.7000000000000001	124.6	0.9944097560975611
0.7000000000000001	125.51	0.6770878048780486
0.7000000000000001	125.87	0.9798439024390244
0.7000000000000001	126.0	0.011770731707317076
0.7000000000000001	126.16	0.004878048780487805
0.7000000000000001	126.69	0.9846439024390244
0.7000000000000001	127.37	0.8317707317073171
0.7000000000000001	127.72	0.9187609756097561
0.7000000000000001	129.12	0.9962878048780488
0.7000000000000001	130.03	0.8469951219512195
0.7000000000000001	130.66	0.9981658536585367
0.7000000000000001	130.86	0.8555853658536584
0.7000000000000001	131.2	0.8013658536585367
0.7000000000000001	133.22	0.6919219512195122
0.7000000000000001	133.81	0.7067073170731707
0.7000000000000001	134.13	0.5050048780487805
0.7000000000000001	134.48	0.6946536585365852
0.7000000000000001	135.62	0.004878048780487805
0.7000000000000001	137.31	0.6745073170731707
0.7000000000000001	137.49	0.5786536585365852
0.7000000000000001	137.66	0.6778780487804877
0.7000000000000001	137.87	0.9964097560975611
0.7000000000000001	138.05	0.9755560975609756
0.7000000000000001	138.72	0.6868487804878047
0.7000000000000001	139.45	0.7173853658536585
0.7000000000000001	139.97	0.6635756097560975
0.7000000000000001	139.99	0.01042439024390244
0.7000000000000001	140.75	0.7896780487804879
0.7000000000000001	142.05	0.3668243902439025
0.7000000000000001	142.2	0.8476341463414633
0.7000000000000001	142.23	0.6447024390243903
0.7000000000000001	143.2	0.004878048780487805
0.7000000000000001	144.8	0.5824878048780487
0.7000000000000001	145.24	0.6792829268292683
0.7000000000000001	145.66	0.9456146341463416
0.7000000000000001	146.44	0.9359951219512195
0.7000000000000001	146.5	0.7119170731707316
0.7000000000000001	146.92	0.45221463414634144
0.7000000000000001	148.23	0.9238682926829268
0.7000000000000001	150.08	0.004878048780487805
0.7000000000000001	150.95	0.004878048780487805
0.7000000000000001	151.04	0.004878048780487805
0.7000000000000001	151.45	0.9787268292682927
0.7000000000000001	151.46	0.004878048780487805
0.7000000000000001	151.76	0.622921951219512
0.7000000000000001	152.67	0.9209170731707318
0.7000000000000001	153.44	0.6422585365853658
0.7000000000000001	153.65	0.004878048780487805
0.7000000000000001	154.88	0.8405463414634146
0.7000000000000001	156.16	0.6980390243902439
0.7000000000000001	156.35	0.4929073170731707
0.7000000000000001	156.45	0.004878048780487805
0.7000000000000001	156.98	0.008263414634146342
0.7000000000000001	157.66	0.4522926829268292
0.7000000000000001	158.12	0.8458487804878048
0.7000000000000001	159.2	0.00824390243902439
0.7000000000000001	163.13	0.008160975609756097
0.7000000000000001	163.79	0.004878048780487805
0.7000000000000001	163.89	0.008175609756097562
0.7000000000000001	164.22	0.7029170731707316
0.7000000000000001	164.46	0.692990243902439
0.7000000000000001	164.68	0.004878048780487805
0.7000000000000001	165.5	0.004878048780487805
0.7000000000000001	166.53	0.4775121951219512
0.7000000000000001	168.42	0.004878048780487805
0.7000000000000001	169.02	0.6199707317073171
0.7000000000000001	169.16	0.004878048780487805
0.7000000000000001	169.65	0.004878048780487805
0.7000000000000001	169.71	0.004878048780487805
0.7000000000000001	171.62	0.008297560975609755
0.7000000000000001	171.68	0.7010487804878048
0.7000000000000001	173.29	0.6122926829268293
0.7000000000000001	173.75	0.6940243902439024
0.7000000000000001	174.47	0.00826829268292683
0.7000000000000001	176.03	0.008278048780487804
0.7000000000000001	178.55	0.008229268292682928
0.7000000000000001	178.7	0.004878048780487805
0.7000000000000001	178.73	0.004878048780487805
0.7000000000000001	179.12	0.004878048780487805
0.7000000000000001	179.97	0.004878048780487805
0.7000000000000001	180.75	0.004878048780487805
0.7000000000000001	181.14	0.004878048780487805
0.7000000000000001	181.68	0.004878048780487805
0.7000000000000001	182.16	0.004878048780487805
0.7000000000000001	182.28	0.004878048780487805
0.7000000000000001	182.47	0.004878048780487805
0.7000000000000001	186.81	0.004878048780487805
0.7000000000000001	186.84	0.004878048780487805
0.9	2.23	0.9999658536585366
0.9	2.31	0.9999463414634147
0.9	3.52	0.9999609756097562
0.9	5.24	0.9999317073170733
0.9	6.12	0.9999512195121951
0.9	8.29	0.9999365853658537
0.9	9.28	0.9999073170731708
0.9	9.32	0.9999512195121951
0.9	9.98	0.9999707317073171
0.9	11.06	0.9999365853658537
0.9	13.43	0.9999609756097562
0.9	14.12	0.9999463414634147
0.9	15.31	0.9999365853658537
0.9	16.44	0.9999463414634147
0.9	17.82	0.9999512195121951
0.9	18.23	0.9999219512195122
0.9	18.82	0.9999365853658537
0.9	19.44	0.9999609756097562
0.9	21.92	0.9999463414634147
0.9	22.53	0.9999512195121951
0.9	24.79	0.9999707317073171
0.9	25.64	0.9999414634146342
0.9	26.17	0.9999170731707318
0.9	26.3	0.9999317073170733
0.9	26.95	0.9999365853658537
0.9	27.93	0.9999121951219513
0.9	28.65	0.9999512195121951
0.9	29.37	0.9999317073170733
0.9	29.55	0.9999658536585366
0.9	30.5	0.9999560975609757
0.9	36.01	0.9999756097560976
0.9	37.36	0.9999463414634147
0.9	37.9	0.9999414634146342
0.9	38.11	0.9999121951219513
0.9	38.27	0.9999658536585366
0.9	38.94	0.9999414634146342
0.9	39.69	0.9999463414634147
0.9	40.46	0.9999609756097562
0.9	40.57	0.9999365853658537
0.9	41.22	0.9999560975609757
0.9	42.17	0.9999512195121951
0.9	44.47	0.999980487804878
0.9	46.4	0.9999560975609757
0.9	46.81	0.9999512195121951
0.9	51.73	0.9999463414634147
0.9	51.75	0.9999463414634147
0.9	54.86	0.9999463414634147
0.9	56.74	0.9999609756097562
0.9	56.76	0.9999219512195122
0.9	59.1	0.9999121951219513
0.9	61.39	0.9999414634146342
0.9	63.14	0.9999512195121951
0.9	64.97	0.9989560975609757
0.9	66.24	0.9999317073170733
0.9	67.81	0.9999463414634147
0.9	68.17	0.9999317073170733
0.9	69.84	0.9999512195121951
0.9	70.04	0.9861463414634145
0.9	70.82	0.9999463414634147
0.9	71.14	0.9999268292682928
0.9	74.4	0.9999414634146342
0.9	74.98	0.9999512195121951
0.9	75.2	0.9999512195121951
0.9	76.47	0.9989707317073171
0.9	78.54	0.9999560975609757
0.9	78.97	0.9999317073170733
0.9	79.33	0.9999463414634147
0.9	79.33	0.9999707317073171
0.9	79.49	0.9999609756097562
0.9	79.68	0.9999463414634147
0.9	80.22	0.9999170731707318
0.9	81.51	0.9999463414634147
0.9	81.65	0.9999268292682928
0.9	81.9	0.9999121951219513
0.9	82.16	0.9999512195121951
0.9	82.4	0.9999414634146342
0.9	83.35	0.9999658536585366
0.9	84.01	0.9851268292682928
0.9	84.55	0.9910682926829267
0.9	86.24	0.9999560975609757
0.9	87.19	0.9999658536585366
0.9	87.42	0.9989951219512195
0.9	87.49	0.9999268292682928
0.9	87.66	0.9979560975609757
0.9	92.45	0.9999512195121951
0.9	92.5	0.9999658536585366
0.9	94.94	0.9999414634146342
0.9	97.34	0.9999414634146342
0.9	98.8	0.9999560975609757
0.9	99.58	0.9999317073170733
0.9	100.27	0.9999560975609757
0.9	100.62	0.999980487804878
0.9	100.9	0.9999268292682928
0.9	101.73	0.9979707317073171
0.9	101.86	0.9999512195121951
0.9	102.07	0.9959951219512195
0.9	102.17	0.9999317073170733
0.9	106.62	0.9999512195121951
0.9	107.42	0.9999560975609757
0.9	108.32	0.9891560975609757
0.9	108.71	0.9652682926829268
0.9	108.72	0.9999463414634147
0.9	109.31	0.9999365853658537
0.9	110.18	0.912209756097561
0.9	111.94	0.9999512195121951
0.9	112.4	0.9999268292682928
0.9	113.61	0.9900097560975609
0.9	113.75	0.9989658536585366
0.9	113.87	0.9979707317073171
0.9	116.24	0.977170731707317
0.9	116.75	0.9999463414634147
0.9	117.72	0.9999317073170733
0.9	119.03	0.9890829268292683
0.9	120.24	0.8140439024390244
0.9	120.85	0.9970341463414634
0.9	123.11	0.8109317073170732
0.9	124.35	0.9999609756097562
0.9	124.6	0.9999560975609757
0.9	125.51	0.903429268292683
0.9	125.87	0.999
0.9	126.0	0.013687804878048786
0.9	126.16	0.004878048780487805
0.9	126.69	0.9999073170731708
0.9	127.37	0.9810926829268293
0.9	127.72	0.9970097560975609
0.9	129.12	0.9999560975609757
0.9	130.03	0.9722926829268292
0.9	130.66	0.9999560975609757
0.9	130.86	0.9850926829268292
0.9	131.2	0.9752975609756098
0.9	133.22	0.8984341463414633
0.9	133.81	0.906209756097561
0.9	134.13	0.7965853658536585
0.9	134.48	0.890429268292683
0.9	135.62	0.004878048780487805
0.9	137.31	0.9068097560975609
0.9	137.49	0.8975512195121951
0.9	137.66	0.9093756097560975
0.9	137.87	0.9999463414634147
0.9	138.05	0.9980048780487805
0.9	138.72	0.892448780487805
0.9	139.45	0.9157951219512195
0.9	139.97	0.908770731707317
0.9	139.99	0.013092682926829273
0.9	140.75	0.9742731707317073
0.9	142.05	0.7428926829268291
0.9	142.2	0.9831219512195122
0.9	142.23	0.907448780487805
0.9	143.2	0.004878048780487805
0.9	144.8	0.8793121951219511
0.9	145.24	0.9014146341463413
0.9	145.66	0.9999414634146342
0.9	146.44	0.9989951219512195
0.9	146.5	0.8914926829268293
0.9	146.92	0.8198000000000001
0.9	148.23	0.9940097560975609
0.9	150.08	0.004878048780487805
0.9	150.95	0.004878048780487805
0.9	151.04	0.004878048780487805
0.9	151.45	0.9989707317073171
0.9	151.46	0.004878048780487805
0.9	151.76	0.9134341463414635
0.9	152.67	0.9970048780487805
0.9	153.44	0.8949853658536585
0.9	153.65	0.004878048780487805
0.9	154.88	0.9821170731707316
0.9	156.16	0.889980487804878
0.9	156.35	0.8088341463414633
0.9	156.45	0.004878048780487805
0.9	156.98	0.009302439024390246
0.9	157.66	0.8127219512195122
0.9	158.12	0.979160975609756
0.9	159.2	0.009258536585365854
0.9	163.13	0.009258536585365853
0.9	163.79	0.004878048780487805
0.9	163.89	0.009258536585365854
0.9	164.22	0.8845024390243903
0.9	164.46	0.9028878048780489
0.9	164.68	0.004878048780487805
0.9	165.5	0.004878048780487805
0.9	166.53	0.7785951219512194
0.9	168.42	0.004878048780487805
0.9	169.02	0.8825902439024389
0.9	169.16	0.004878048780487805
0.9	169.65	0.004878048780487805
0.9	169.71	0.004878048780487805
0.9	171.62	0.009287804878048781
0.9	171.68	0.8984487804878049
0.9	173.29	0.8956195121951218
0.9	173.75	0.910780487804878
0.9	174.47	0.009243902439024392
0.9	176.03	0.009239024390243902
0.9	178.55	0.009243902439024392
0.9	178.7	0.004878048780487805
0.9	178.73	0.004878048780487805
0.9	179.12	0.004878048780487805
0.9	179.97	0.004878048780487805
0.9	180.75	0.004878048780487805
0.9	181.14	0.004878048780487805
0.9	181.68	0.004878048780487805
0.9	182.16	0.004878048780487805
0.9	182.28	0.004878048780487805
0.9	182.47	0.004878048780487805
0.9	186.81	0.004878048780487805
0.9	186.84	0.004878048780487805
